101653	101650	6	483
105650	138	12	77000
20812	105650	2	48317
153103	20812	7	1028
114776	138	12	80
114777	138	12	0
114780	138	12	15289
241	10000	1	0
1056	241	3	91640000
121445	1056	5	5818363
111908	121445	6	0
111910	121445	6	0
111918	121445	6	0
121446	1056	5	348233
11486	121446	6	0
20795	121446	6	0
20984	121446	6	0
21259	121446	6	0
62453	121446	6	0
62458	121446	7	0
62465	121446	6	0
108932	121446	7	0
116353	121446	6	0
121447	1056	5	5737129
111901	121447	6	0
111914	121447	6	0
121448	1056	5	3012792
111899	121448	6	0
121449	1056	5	4610677
111897	121449	6	0
111912	121449	6	0
121450	1056	5	4710056
11484	121450	6	3917084
121451	1056	5	1142832
111906	121451	6	0
121452	1056	5	7402566
114930	121452	6	3087878
121453	1056	5	3850000
111900	121453	6	0
121454	1056	5	5007000
111898	121454	6	0
111905	121454	6	0
121455	1056	5	9158581
11485	121455	6	8026454
121456	1056	5	4989302
111907	121456	6	0
114929	121456	6	1045370
121457	1056	5	1119222
21192	121457	6	0
121458	1056	5	219615
121472	121458	6	67500
121459	1056	5	6327562
111902	121459	6	0
111913	121459	6	0
121460	1056	5	607775
108933	121460	6	0
116337	121460	6	0
121473	121460	6	565716
121461	1056	5	1394687
62414	121461	6	0
62419	121461	11	0
121462	1056	5	4123441
111903	121462	6	0
121463	1056	5	2771138
111904	121463	6	0
121464	1056	5	653770
108931	121464	6	0
121465	1056	5	1300815
121474	121465	6	337303
121466	1056	5	164574
11487	121466	6	0
21461	121466	6	0
62452	121466	7	0
62457	121466	6	0
121475	121466	6	32877
121467	1056	5	3093754
111909	121467	6	0
111915	121467	6	0
121468	1056	5	427573
111919	121468	6	0
121469	1056	5	2959175
121476	121469	6	230392
121470	1056	5	421984
111917	121470	6	0
121471	1056	5	4469151
111911	121471	6	0
111916	121471	6	0
10020	241	3	36064173
10138	10020	6	3500000
10139	10020	6	1010996
20745	10020	6	742130
20956	10020	6	1044376
21258	10020	6	999000
60101	10020	6	850000
60150	10020	6	985000
60265	10020	6	56616
104110	10020	6	55618
109391	10020	6	70000
109392	10020	6	147549
113065	10020	6	600000
113066	10020	6	152341
113067	10020	6	163286
113068	10020	6	850025
113069	10020	6	117000
113070	10020	6	60566
113071	10020	6	175737
113072	10020	6	152796
113073	10020	6	284750
113074	10020	6	95265
113075	10020	6	102942
113076	10020	6	132380
113078	10020	6	116570
113079	10020	6	111971
114528	10020	6	49652
116206	10020	6	23637
116574	10020	6	18000
144935	10020	6	42786
144936	10020	7	500
144937	10020	6	982163
144938	10020	6	463968
144939	10020	6	240458
145104	10020	6	37305
10021	241	3	54956900
10140	10021	6	2345908
21379	10021	6	3497097
21438	10021	6	3888180
21491	10021	6	1053664
114193	10021	6	9654
114194	10021	6	42308
114195	10021	6	21540
114196	10021	6	178969
114197	10021	6	737600
114198	10021	6	395539
114199	10021	6	223519
114200	10021	6	112723
114201	10021	7	1104
114202	10021	6	150427
114203	10021	6	320701
114204	10021	6	654509
114205	10021	6	41425
114206	10021	6	614517
114207	10021	6	109626
114208	10021	11	0
114209	10021	6	68557
114210	10021	6	44123
114211	10021	6	30232
114212	10021	6	383316
114213	10021	6	328773
114214	10021	6	2052
114215	10021	6	482283
114216	10021	6	137000
114217	10021	7	0
114218	10021	6	211000
114219	10021	6	28706
114220	10021	6	18420
114221	10021	6	16978
114222	10021	6	478676
114223	10021	6	92469
114224	10021	6	121189
114225	10021	6	175822
114226	10021	6	44110
114227	10021	6	20220
114228	10021	6	23992
114229	10021	6	181386
114883	10021	6	2412
115064	10021	6	49300
115065	10021	6	38297
122111	10021	6	16935
123188	10021	6	51078
123268	10021	6	77476
123344	10021	6	171575
123491	10021	6	32769
123492	10021	6	8969
123493	10021	6	61507
123531	10021	6	3830
123589	10021	6	4236
144873	10021	6	15616
145470	10021	6	236580
145471	10021	6	49292
145472	10021	6	27107
145473	10021	6	1000
145474	10021	6	15176
145475	10021	6	59031
145476	10021	6	112045
145477	10021	7	1971
145478	10021	6	17537
145479	10021	6	16639
145480	10021	6	6164
10022	241	3	92000
10141	10022	6	25970
114172	10022	2	6500
116245	10022	2	0
116246	10022	2	0
116247	10022	2	0
116248	10022	2	0
116249	10022	2	0
116250	10022	2	0
116251	10022	2	0
116252	10022	2	0
116253	10022	2	0
116254	10022	2	0
116255	10022	2	0
10023	241	3	6411776
10142	10023	6	2220000
20988	10023	6	96872
21071	10023	6	1110000
21401	10023	6	10000
112948	10023	6	38740
112949	10023	6	13264
112950	10023	6	0
112951	10023	6	24918
112952	10023	6	250000
112953	10023	6	30715
112954	10023	6	200000
112955	10023	6	47746
112956	10023	6	22000
112957	10023	6	102550
112958	10023	6	80000
10024	241	3	10982754
10143	10024	6	2256320
20951	10024	6	63116
21275	10024	6	71546
21474	10024	6	60000
60739	10024	6	173047
60750	10024	6	265131
109393	10024	7	0
109394	10024	7	0
109395	10024	11	0
109396	10024	6	27060
109397	10024	6	10000
109398	10024	6	9531
109399	10024	6	34807
109400	10024	6	45977
109401	10024	6	56387
109402	10024	6	15634
109403	10024	6	59346
109405	10024	6	32400
114430	10024	6	117903
114431	10024	6	116323
114432	10024	6	84677
114433	10024	6	230879
123208	10024	6	63528
123532	10024	6	75904
155389	10024	7	0
155390	10024	6	75382
20733	241	3	23919000
20734	20733	6	6776397
104633	20733	6	259373
111837	20733	6	116744
111838	20733	6	172565
111839	20733	6	261789
111840	20733	6	659223
111841	20733	6	422906
111842	20733	6	86438
111843	20733	6	153935
111844	20733	6	147379
20736	241	3	22534532
20737	20736	6	1430000
111353	20736	6	348433
111354	20736	6	2446945
111355	20736	6	290768
111356	20736	6	144268
111357	20736	6	90300
111358	20736	6	73128
20741	241	3	182202000
20742	20741	6	2245000
21063	20741	6	7937932
113881	20741	6	1000533
113883	20741	6	1382592
113884	20741	6	280000
113885	20741	6	1020900
113886	20741	6	301657
113887	20741	6	1147188
113888	20741	6	1060084
113889	20741	6	2338659
113890	20741	6	316173
113891	20741	6	3163225
113892	20741	6	0
113893	20741	6	1200866
113894	20741	6	498877
113895	20741	6	408198
113896	20741	6	561877
113897	20741	6	1084758
113898	20741	6	436606
113899	20741	6	388225
113900	20741	6	847903
113901	20741	6	359230
113902	20741	6	275056
113903	20741	6	801140
113904	20741	6	722664
113905	20741	6	0
113906	20741	6	401873
113907	20741	6	427760
113908	20741	6	141438
113909	20741	6	390000
113910	20741	6	0
113911	20741	6	269986
113912	20741	6	253412
113913	20741	6	308621
113914	20741	6	88500
113915	20741	6	0
113916	20741	6	318578
113917	20741	6	275966
113918	20741	6	700000
113919	20741	6	304113
113920	20741	6	286000
113921	20741	6	225571
113922	20741	6	266008
113923	20741	6	1200000
113924	20741	6	309633
114919	20741	6	1197497
20762	241	3	81680000
20763	20762	6	10076099
101667	20762	6	682599
111823	20762	6	95407
111824	20762	6	143435
111825	20762	6	1061181
111826	20762	6	1000000
111827	20762	6	453147
111828	20762	6	138527
111829	20762	6	306053
114933	20762	6	1630186
114935	20762	6	1680991
20768	241	3	99465819
20771	20768	6	3384569
112015	20768	6	110688
112016	20768	6	219818
112017	20768	6	607321
112018	20768	6	199756
112019	20768	6	252537
112020	20768	6	122046
112021	20768	6	7239
112022	20768	6	171115
112023	20768	6	47284
112024	20768	6	58667
112025	20768	6	219423
112026	20768	6	95373
112027	20768	6	12708
20789	241	3	513000
20793	20789	6	192640
107914	20789	6	0
20802	241	3	27043093
20803	20802	6	2263785
112447	20802	6	335854
112448	20802	6	1468609
112449	20802	6	80245
112450	20802	6	537986
112451	20802	6	99890
112452	20802	6	175043
112453	20802	6	66685
115055	20802	6	49398
20818	241	3	10057975
20821	20818	6	1931184
112487	20818	6	240790
112488	20818	6	58649
20826	241	3	40400000
20828	20826	6	2988145
60461	20826	6	759645
101601	20826	6	257359
110952	20826	6	163000
110953	20826	6	448374
110954	20826	6	288461
110955	20826	6	170000
110956	20826	6	187000
110957	20826	6	144747
110958	20826	6	290645
110959	20826	6	140158
110960	20826	6	64781
110961	20826	6	201263
110962	20826	6	134800
110964	20826	6	170000
110965	20826	6	16437
110966	20826	6	134699
110967	20826	6	133024
110968	20826	6	39409
110969	20826	6	212000
110970	20826	6	9225
110971	20826	6	45147
110972	20826	6	76000
110973	20826	6	75555
110974	20826	6	165627
110975	20826	6	45966
110976	20826	6	307000
110978	20826	6	120707
110979	20826	6	32518
110980	20826	6	0
20854	241	3	22434363
20855	20854	6	1918450
67009	20854	6	105000
67014	20854	6	30000
67027	20854	6	166384
67095	20854	6	225116
67117	20854	6	41819
67161	20854	6	114400
67197	20854	6	46000
112976	20854	6	184090
112977	20854	6	16000
112978	20854	6	8000
112979	20854	6	14000
112980	20854	6	34112
112981	20854	6	186253
112982	20854	6	0
112983	20854	6	9000
112984	20854	6	19855
112985	20854	6	11000
112986	20854	6	17000
112987	20854	6	15000
112988	20854	6	28498
112989	20854	6	24252
112990	20854	6	39540
20869	241	3	10879829
20870	20869	6	761137
107908	20869	6	230000
111194	20869	6	237855
111195	20869	6	128179
111196	20869	6	149271
111197	20869	6	206667
20954	241	3	12973808
20955	20954	6	1606000
67761	20954	6	20736
67843	20954	6	30367
67867	20954	6	300000
67965	20954	6	2000000
67975	20954	6	58000
114540	20954	6	22380
114541	20954	6	0
114542	20954	6	0
114543	20954	6	46000
114544	20954	6	99149
114545	20954	6	77749
20957	241	3	34154490
20958	20957	6	939598
62641	20957	6	489275
114261	20957	6	111399
114262	20957	6	350000
114263	20957	6	143059
114265	20957	6	14675
114266	20957	6	536009
114267	20957	6	565734
114268	20957	6	264734
114269	20957	6	169543
114270	20957	6	139450
114938	20957	6	2805396
20989	241	3	6380803
20990	20989	6	649000
63023	20989	6	36700
21004	241	3	16174580
21005	21004	6	1809106
113023	21004	6	127368
113024	21004	6	54453
113025	21004	6	32944
113026	21004	6	137919
21007	241	3	4987640
21008	21007	6	622771
111418	21007	6	41462
111419	21007	6	41486
21010	241	3	1882450
21012	21010	6	34828
112185	21010	6	30000
21045	241	3	1222442
21047	21045	6	250278
21228	21045	6	211963
21137	241	3	1633000
21139	21137	6	578156
112180	21137	6	4100
112181	21137	6	142000
112182	21137	6	0
112183	21137	6	12906
112184	21137	6	2960
21143	241	3	1693398
21148	21143	6	407424
112489	21143	6	30955
112490	21143	6	22501
21151	241	3	16407000
21153	21151	6	902388
112991	21151	6	728285
21165	241	3	17322796
21166	21165	6	1475223
111348	21165	6	93700
111349	21165	6	537728
111350	21165	6	93981
111351	21165	6	122677
21171	241	3	7552318
21172	21171	6	837437
114428	21171	6	94878
114429	21171	6	75084
21182	241	3	25789024
21183	21182	6	5172900
110981	21182	6	86784
110982	21182	6	222000
110983	21182	6	208000
110984	21182	6	325207
110985	21182	6	357576
110986	21182	6	185302
110987	21182	6	162366
110988	21182	11	0
110989	21182	6	513000
110990	21182	6	256713
110991	21182	6	0
110992	21182	6	19602
21196	241	3	13092666
21197	21196	6	1742979
67743	21196	6	97000
114535	21196	6	157340
114536	21196	6	455194
114537	21196	6	504194
114538	21196	6	202900
114539	21196	6	98416
115665	21196	6	0
21198	241	3	4233063
21202	21198	6	1370612
114132	21198	6	10000
114133	21198	6	715334
114134	21198	6	83798
114135	21198	6	11200
21199	241	3	190428
21200	21199	6	56166
114136	21199	2	5000
21208	241	3	44928923
21453	21208	6	2456100
21484	21208	6	324347
63789	21208	6	516155
63801	21208	6	135234
63845	21208	6	47759
63870	21208	6	129097
63895	21208	6	11751
114382	21208	6	1200000
114383	21208	6	352511
114384	21208	6	100633
114385	21208	6	242640
114386	21208	6	274054
114387	21208	6	79463
114388	21208	6	107360
114389	21208	6	75816
114390	21208	6	26060
114391	21208	6	144749
114392	21208	6	127880
114393	21208	6	41549
114394	21208	6	40000
155429	21208	7	5563
155430	21208	7	6000
21214	241	3	11178921
21216	21214	6	800000
21217	241	3	2113077
21378	21217	6	322500
113824	21217	6	42000
113825	21217	6	20000
113826	21217	6	40000
113827	21217	6	39679
113828	21217	6	85000
113829	21217	6	16800
113830	21217	6	10750
113831	21217	6	81501
21219	241	3	7075641
21222	21219	6	109125
107910	21219	6	1302873
114173	21219	6	263684
21223	241	3	45010056
21312	21223	6	3138295
63708	21223	6	322024
63714	21223	6	300000
63772	21223	6	24525
63820	21223	6	939370
112933	21223	6	31577
112934	21223	6	117700
112935	21223	11	0
112936	21223	6	240900
112937	21223	6	230644
112938	21223	6	84526
112939	21223	6	34908
112940	21223	6	130562
112941	21223	6	73567
145462	21223	6	61000
145463	21223	6	1900
21227	241	3	10816143
37179	21227	6	1353000
114190	21227	6	120400
114191	21227	6	1200000
114192	21227	6	232500
21230	241	3	37873253
21424	21230	6	1659600
114435	21230	6	79700
114436	21230	6	89700
114437	21230	6	59400
114438	21230	6	74100
21235	241	3	24692144
21255	21235	6	1244227
113080	21235	6	221894
113081	21235	6	119343
113082	21235	6	24433
113083	21235	6	82388
113084	21235	6	155909
113085	21235	6	63837
113086	21235	6	436240
113087	21235	6	471717
113088	21235	6	105895
21239	241	3	2155784
21398	21239	6	191776
111213	21239	6	55784
111214	21239	6	100079
111215	21239	6	49724
111216	21239	6	67598
111217	21239	6	9127
21241	241	3	1261208
21246	21241	6	110000
61990	21241	6	15753
61993	21241	7	11910
61994	21241	6	128483
113031	21241	2	40922
61988	113031	7	6000
116479	21241	7	2417
116480	21241	7	0
155201	21241	6	2010
21251	241	3	1119000
21252	21251	6	78000
104636	21251	6	95000
21261	241	3	2067000
21262	21261	6	227880
21278	241	3	4503000
21280	21278	6	1010970
21297	241	3	798000
21298	21297	6	70721
111822	21297	11	38000
21326	241	3	567000
21328	21326	6	127832
111411	21326	2	3353
111412	21326	6	23846
111413	21326	6	70430
111414	21326	2	0
111415	21326	2	74136
111416	21326	6	93885
21331	241	3	13670084
21333	21331	6	1093492
111420	21331	6	76492
111421	21331	6	45224
111422	21331	6	48090
21339	241	3	17138707
21340	21339	6	1302910
113878	21339	6	261330
113879	21339	6	41689
113880	21339	6	120755
21349	241	3	4067564
21350	21349	6	881000
113027	21349	6	83858
113028	21349	6	59000
113029	21349	6	18000
113030	21349	6	90000
21371	241	3	12661733
21373	21371	6	1029384
21441	241	3	13567338
21443	21441	6	2930594
114165	21441	6	186399
114166	21441	6	182654
114167	21441	6	93081
114168	21441	6	169708
114169	21441	6	233883
21475	241	3	864618
21476	21475	6	598000
21576	241	12	194000
21577	21576	6	15339
107912	21576	6	53022
21591	241	12	827000
21592	21591	6	142165
21593	21591	6	76346
98551	21591	6	5988
108137	241	3	12340000
101491	108137	6	372410
114774	241	12	4255
155296	241	0	0
155297	241	0	0
245	10000	1	0
98556	245	7	0
113655	245	7	0
120750	245	12	0
120751	245	12	0
120752	245	12	0
318	10000	0	0
10001	10000	1	0
111	10001	1	0
96	111	3	82175700
177	96	6	3431420
178	96	6	1781741
701	96	0	0
702	96	0	0
103749	96	5	0
97	103749	6	147312
101	103749	6	606588
10400	103749	6	54445
100485	103749	6	37137
100544	103749	6	34282
101423	103749	6	224191
101424	103749	6	88358
103764	103749	6	294761
103765	103749	6	313174
103767	103749	6	122801
103777	103749	6	25659
103779	103749	6	122879
103782	103749	6	59215
103787	103749	6	84693
103796	103749	6	25670
109595	103749	6	23551
109596	103749	6	59002
112193	103749	6	23521
112213	103749	6	66113
112246	103749	6	22492
112247	103749	6	22394
112253	103749	6	19436
112258	103749	6	23218
112270	103749	6	18276
112273	103749	6	39351
112288	103749	6	25317
112314	103749	6	16449
112324	103749	6	14556
112343	103749	6	24600
112354	103749	6	14783
112356	103749	6	19938
112357	103749	6	17442
112408	103749	6	20364
112411	103749	6	56834
112440	103749	6	15306
115058	103749	6	0
115266	103749	6	46488
115267	103749	6	31292
115268	103749	6	45098
115269	103749	6	60445
115270	103749	6	91869
115271	103749	6	39859
115272	103749	6	40364
115273	103749	6	44348
115274	103749	6	37222
115275	103749	6	36327
115276	103749	6	31732
115277	103749	6	88200
115278	103749	6	42810
115279	103749	6	35395
115280	103749	6	44665
115281	103749	6	52900
115282	103749	6	33021
115283	103749	6	48164
115284	103749	6	59654
115285	103749	6	43104
115286	103749	6	38553
115287	103749	6	29452
115288	103749	6	47554
115289	103749	6	35392
115290	103749	6	43315
115291	103749	6	119781
115292	103749	6	34789
115293	103749	6	43827
115294	103749	6	81022
115296	103749	6	30782
115297	103749	6	45826
115298	103749	6	48380
115299	103749	6	32330
115300	103749	6	29918
115301	103749	6	112484
115302	103749	6	42655
115303	103749	6	33959
115304	103749	6	44974
115305	103749	6	32357
115306	103749	6	49774
115349	103749	6	29032
115358	103749	6	28177
115365	103749	6	27599
115388	103749	6	27461
115389	103749	6	26841
115390	103749	6	26421
115391	103749	6	26874
115392	103749	6	26511
115393	103749	6	27225
115412	103749	6	26034
115419	103749	6	25014
115422	103749	6	25603
115423	103749	6	24493
115446	103749	6	23992
115455	103749	6	23583
115457	103749	6	24585
115462	103749	6	23875
115470	103749	6	22811
115471	103749	6	22859
115483	103749	6	21818
115496	103749	6	21789
115498	103749	6	21128
115502	103749	6	22035
115504	103749	6	20857
115506	103749	6	21242
115510	103749	6	21388
115512	103749	6	21118
115530	103749	6	20505
115668	103749	6	12857
144856	103749	6	4055
144857	103749	6	14500
144866	103749	7	2888
144896	103749	6	3948
103750	96	5	12519000
99	103750	6	1387551
10412	103750	6	503673
21402	103750	6	15070
98533	103750	6	26117
100473	103750	6	51849
100475	103750	6	131489
100814	103750	6	133195
101738	103750	6	123925
103773	103750	6	263646
103781	103750	6	72935
103789	103750	6	51000
103792	103750	6	18598
103794	103750	6	62135
109594	103750	6	7649
109598	103750	6	14213
109599	103750	6	24772
109601	103750	6	11025
112187	103750	6	70084
112188	103750	6	68678
112189	103750	6	61299
112192	103750	6	53247
112194	103750	6	41076
112200	103750	6	42577
112214	103750	6	63258
112217	103750	6	31661
112218	103750	6	44450
112235	103750	6	2364
112236	103750	6	43529
112241	103750	6	18159
112254	103750	6	16358
112266	103750	6	21649
112299	103750	6	20900
112302	103750	6	15815
112310	103750	6	16160
112311	103750	6	18440
112320	103750	6	17827
112323	103750	6	18119
112327	103750	6	17279
112328	103750	6	18120
112329	103750	6	20555
112333	103750	6	15559
112334	103750	6	19665
112341	103750	6	18240
112342	103750	6	18491
112345	103750	6	17513
112347	103750	6	23892
112353	103750	6	39163
112366	103750	6	16072
112371	103750	6	16262
112380	103750	6	18405
112382	103750	6	34514
112383	103750	6	41843
112397	103750	6	40296
112401	103750	6	19023
112409	103750	6	18094
112429	103750	6	15372
112432	103750	6	17696
112438	103750	6	1184
114585	103750	6	46286
114700	103750	6	17253
115307	103750	6	42506
115308	103750	6	45223
115309	103750	6	34152
115310	103750	6	37780
115311	103750	6	28408
115312	103750	6	30396
115313	103750	6	107103
115314	103750	6	122063
115315	103750	6	38879
115316	103750	6	41551
115317	103750	6	28947
115355	103750	6	28197
115357	103750	6	27802
115367	103750	6	27406
115375	103750	6	26768
115398	103750	6	26416
115399	103750	6	26127
115405	103750	6	25965
115407	103750	6	25018
115425	103750	6	24170
115437	103750	6	24158
115454	103750	6	23306
115469	103750	6	22774
115474	103750	6	22554
115475	103750	6	23148
115485	103750	6	21586
115487	103750	6	22070
115495	103750	6	21311
115499	103750	6	21564
115503	103750	6	20805
115520	103750	6	20705
115523	103750	6	20105
115526	103750	6	20354
115531	103750	6	20258
122104	103750	6	6799
123524	103750	6	7520
123575	103750	6	8228
123576	103750	6	4436
144854	103750	6	4777
144855	103750	6	14898
144867	103750	6	5122
144868	103750	6	7409
144869	103750	6	7409
155186	103750	6	20038
103751	96	5	0
10417	103751	6	156906
101763	103751	6	25301
103801	103751	6	102091
103809	103751	6	60330
112225	103751	6	40944
112229	103751	6	26156
112249	103751	6	18278
112274	103751	6	26177
112278	103751	6	32456
112291	103751	6	17254
112294	103751	6	19891
112309	103751	7	15317
112316	103751	6	15050
112318	103751	6	16659
112332	103751	6	16713
112360	103751	6	31508
112403	103751	6	19291
112419	103751	6	41810
112428	103751	6	16269
115323	103751	6	71778
115324	103751	6	36020
115325	103751	6	33981
115326	103751	6	40511
115327	103751	6	31132
115328	103751	6	34035
115400	103751	6	25488
115401	103751	6	25704
115416	103751	6	24384
115438	103751	6	24044
115449	103751	6	23506
115465	103751	6	22618
115466	103751	6	23449
115511	103751	6	21704
115525	103751	6	20471
115529	103751	6	20123
103752	96	5	660180
10403	103752	6	547685
103804	103752	6	113366
