,x,y,emoji
108,-6.272699852570024,-8.888669821161749,♠️
109,0.8059958730180429,0.49914624937072327,♣️
110,0.26001049151307387,-4.7576007338396415,♥️
111,-4.850171251777274,-8.963777902775497,♦️
112,13.19188845069615,2.9775553966948705,♨️
113,-15.978659215893622,-6.259612866106303,♻️
114,1.6156244544341878,6.098674727516042,♿
115,-10.500866084858112,-11.07569443466715,♿️
116,-12.727270818260227,13.486294591865255,⚒
117,2.983896917272995,12.082496965667902,⚓
118,-0.23124968365319046,5.981597066952893,⚓️
119,-11.078738451795454,9.949701994165494,⚔
120,-6.94995423662311,5.773784570336377,⚖
121,7.635833558205929,7.988840140768741,⚗
122,-4.8898773941577725,14.057872093902652,⚙
123,-6.890241739916191,4.925663623491682,⚛
124,-13.048149349571124,3.4912754351636983,⚠️
125,-2.8857888276071457,15.455720973329498,⚡
126,-2.971735350622903,15.450526826440676,⚡️
127,-13.531035563820014,-5.53770354792644,⚪
128,-18.59793845622257,-6.702778324406155,⚪️
129,-4.242376710312821,-4.668546871952359,⚫
130,-17.23514193763598,-8.317999562210396,⚫️
131,-15.730365677674495,-9.218555650952549,⚰
132,13.940849903203544,0.6944810443534999,⚱
133,-9.359639466547184,4.118562111982259,⚽
134,-7.465509019242762,-1.2104497627712614,⚽️
135,-2.337866733798993,0.7404861802548541,⚾
136,-7.101098912340322,2.553137271522204,⚾️
137,1.7950462725083924,-4.861886466555163,⛄
138,-0.4483278828904083,-7.618404422575282,⛄️
139,5.5560233144919,1.5209314197884374,⛅
140,5.171713067124364,1.464188010988403,⛅️
141,-13.468290667962355,-3.9679145105346882,⛈
142,11.508463811295103,8.305174593546553,⛎
143,-7.108908782400244,8.396060145297321,⛏
144,-22.75556502604642,5.977457530766376,⛑
145,6.985881731340747,2.6307065804025056,⛓
146,-10.19346438822423,-11.472200979955717,⛔
147,-10.998290541653697,12.988289028192392,⛔️
148,-11.568721343915055,1.7304961375584351,⛩
149,2.899569505874761,3.5071658444490126,⛪
150,14.512656939520841,1.2642041301440008,⛪️
151,6.835867299672781,3.275181733906822,⛰
152,5.810794593092788,-10.602342778427643,⛱
153,-3.706811970331134,8.573950757386559,⛲
154,13.772812865447833,-0.5981823718518411,⛲️
155,-15.490591737665975,-5.482381138099295,⛳
156,-8.857125149869757,-9.074919351807637,⛳️
157,1.606819714001606,12.852685716248045,⛴
158,-2.4340559814008396,12.938092818602033,⛵️
159,-7.496726162413891,13.414402334073518,⛷
160,-14.354306241158614,5.72532432502177,⛸
161,-10.778600553352458,12.535845247923906,⛹
162,0.3821032002395027,8.772278029438995,⛺
163,0.25389354978146816,8.734967362255883,⛺️
164,11.955488991374054,5.089263561974652,⛽
165,2.941389794098239,3.946210158186171,⛽️
166,1.1729562796273776,-4.591980930441382,✂️
167,-15.968913199278022,-6.957110289248215,✅
168,-6.1057000894960725,12.316212806684453,✈️
169,-12.53380058188432,14.336946264652683,✉️
170,-8.158931690010146,-12.090464748070678,✊
171,-13.123857466691328,-13.2013772460798,✊🏻
172,-16.296950267806285,-7.988603665736327,✊🏼
173,-0.3146749820151379,-14.125475233759577,✊🏽
174,-9.010813981906471,-17.05707316888181,✊🏾
175,-10.408860677732825,-9.76267495644157,✊🏿
176,-9.288908305716378,13.556504627903974,✋
177,-19.09474294517408,-11.109548085727289,✋🏻
178,-13.009453470047692,-16.08324708811877,✋🏼
179,-5.993198673758366,-14.634903182050447,✋🏽
180,-5.912713458828314,-14.403326604261071,✋🏾
181,-7.020995672058806,-14.289223674729257,✋🏿
182,-8.271518241982635,-3.823554421133494,✌️
183,-14.639234258810236,-9.215081083731619,✍
184,-5.6545986857250305,-8.790202984484305,✏️
185,-10.644132452336265,-2.389668556623228,✒️
186,-10.707658061425983,12.372753934429717,✔️
187,-5.228936531218393,11.894656347556765,✖️
188,-12.594019503889838,6.630346614055493,✝
189,-15.620308166831963,-2.7887920853790864,✡
190,8.18526605498341,6.908489881000198,✨
191,-13.653392631278253,7.622461394762193,✳️
192,-4.9788176730332365,-7.762988903210615,✴️
193,2.156746731215913,-1.3275994694189686,❄️
194,8.18165147631731,5.501563827900727,❇️
195,-6.036700319909068,13.263381760111802,❌
196,-13.853187589313212,11.048120744941773,❎
197,-13.96642829545285,-16.856509193390977,❓
198,-17.327048645100348,-12.454225005539204,❔
199,-13.798869152648274,-11.397833479411174,❕
200,-3.355987652120601,-6.175852359113258,❗
201,-13.0741900609887,-8.033704632320118,❗️
202,-16.342976857090157,-4.608216072653748,❣
203,0.8126710093217518,-8.098812735120307,❤️
204,-4.267655218726056,15.778158354566758,➕
205,-4.191747341663841,15.744970310018495,➖
206,-15.552248765294225,13.018347858740311,➗
207,-11.274229131026583,-3.0507625395565015,➡️
208,-1.2303941113652488,-0.19353372494710194,➰
209,-10.637312677460352,2.4140184097882953,➿
210,-16.82810160455493,10.790311644461436,⤴️
211,-12.549327782871968,-2.9394011198431955,⤵️
212,-18.35688235704125,-8.384278492548438,⬅️
213,-16.316492069223536,-6.150136585551087,⬆️
214,-16.734407289842437,-9.456005293721082,⬇️
215,-18.50506338470392,-7.996388756222013,⬛
216,-16.29571246707423,-11.55049625117927,⬛️
217,-14.714165556468714,-8.002464629070289,⬜
218,-16.683256972658093,-3.071747714234255,⬜️
219,6.689876721368502,0.30449926040708697,⭐
220,-6.569937992101704,5.154456543235244,⭐️
221,-12.694403568003805,-7.845981493552112,⭕
222,-10.23142961677488,-11.116059568241713,⭕️
223,0.38216936724923534,9.250423779480487,〰️
224,2.793528059095415,-0.05068760919704232,〽️
225,4.379829157362694,6.951639023331664,㊗️
226,-12.687577334511236,-11.561215477122559,㊙️
227,12.130945320998457,5.337963921403197,
228,5.5408804148896555,0.09362141828073584,🀄
229,-6.455777037874913,9.091584028929146,🀄️
230,6.9163829773389445,-6.187652083076989,🃏
231,14.259255227092867,-0.7748619482994816,🅰️
232,-2.228763636831513,-10.88830699251656,🅱️
233,-6.499883183851527,10.595787025304222,🅾️
234,-6.557216981647212,7.466370398707938,🅿️
235,-2.0306801429736243,12.002532469031841,🆎
236,-11.870292664865106,-12.922406114914269,🆑
237,-11.253287744865897,-1.1064355562447776,🆒
238,-8.181543556669173,3.098021945166337,🆓
239,-10.899728487884671,1.1770756452939415,🆔
240,-2.994673547094384,8.23312808439751,🆕
241,-0.4098681056124294,-11.562780365881714,🆖
242,-8.044147611264583,-12.502620302142024,🆗
243,0.43789395827540917,-1.0202905590748754,🆘
244,-12.75910903208856,4.794724233473755,🆙
245,-12.135321297006266,13.539060869346196,🆚
246,-19.032428000974647,1.1471945601680373,🇦🇨
247,-11.471035482889727,5.827702570916839,🇦🇩
248,-25.431186740110206,7.6818003488300235,🇦🇪
249,-13.789877438690468,3.7844821902507806,🇦🇫
250,-21.738122850055206,8.928261227878787,🇦🇬
251,-22.45823974697146,0.2582175495280126,🇦🇮
252,-16.588334957367824,1.7105001666943467,🇦🇱
253,-25.89113220091553,7.3147399094958585,🇦🇲
254,-9.861675750607537,1.594609951532117,🇦🇴
255,-15.978511443083868,6.196246383985613,🇦🇶
256,-25.277732496043974,5.835424548618906,🇦🇷
257,-12.452482091054227,3.0173784841110667,🇦🇸
258,-26.14105281767698,5.356972191850573,🇦🇹
259,-26.32063921377087,5.7939904733653735,🇦🇺
260,-21.080728719280415,0.05622204983000342,🇦🇼
261,-17.80475413836714,6.3456891495565095,🇦🇽
262,-26.036035653760422,2.330126993871491,🇦🇿
263,-21.41845324888321,9.053092964783264,🇧🇦
264,-15.720076889113058,4.877934654292804,🇧🇧
265,-22.7782518935126,1.3280359891175915,🇧🇩
266,-12.644761331088223,0.17034870451955317,🇧🇪
267,-21.921617658652146,3.6061849610012193,🇧🇫
268,-21.28942423497891,3.2843363385737088,🇧🇬
269,-26.167205217679253,5.3490211564227055,🇧🇭
270,-15.422009645831864,5.55261937050434,🇧🇮
271,-22.45676541334918,3.5122899716872586,🇧🇯
272,-24.82917374340839,9.060320083081312,🇧🇲
273,-24.559269146691577,3.2427552111427884,🇧🇳
274,-25.038639212401176,1.9488782773649085,🇧🇴
275,-22.25911179674647,5.2863431529140685,🇧🇶
276,-13.603023607348927,2.434506212106634,🇧🇷
277,-22.088222644355028,7.21543908467421,🇧🇸
278,-12.518765036465497,4.358379507336742,🇧🇹
279,-26.411641536815473,6.242153591909469,🇧🇻
280,-9.13317265855305,-8.382891342191169,🇧🇼
281,-17.584407333692937,4.73425107208169,🇧🇾
282,-14.70914353375107,4.953557934967331,🇧🇿
283,-24.238824812547076,5.728588730244139,🇨🇦
284,-25.694633289955146,3.5440486511695313,🇨🇨
285,-21.577351264031634,8.772147497408875,🇨🇩
286,-21.8954195601448,0.28832881362289664,🇨🇫
287,-15.061171774233733,5.482666050738818,🇨🇬
288,-12.398302531596308,4.104406774672561,🇨🇭
289,-24.329996292148298,7.310387679370639,🇨🇮
290,-26.890491327220246,5.4292411174273605,🇨🇰
291,-9.369292136320892,-11.399750580371865,🇨🇱
292,-23.936965303700454,1.846266939502043,🇨🇲
293,-26.494553232151578,5.008296884870424,🇨🇳
294,-23.089913976552555,7.129036907807485,🇨🇴
295,-25.863774207923857,6.057558667136274,🇨🇵
296,-20.458977576823823,1.8395234376063443,🇨🇷
297,-21.392313462457054,0.27420205714664875,🇨🇺
298,-24.26561892959033,6.204894342958997,🇨🇻
299,-14.024411154602099,2.0654516358223103,🇨🇼
300,-26.57825208738362,4.4856495969592105,🇨🇽
301,-23.7713405679959,2.2535909712392392,🇨🇾
302,-24.935293032815885,2.2521034053346556,🇨🇿
303,-23.03203545444126,2.778226457963733,🇩🇪
304,-24.833088049072806,2.365408139975464,🇩🇬
305,-23.53832687500331,1.2301249403849708,🇩🇯
306,-24.433516612043075,5.004942665536161,🇩🇰
307,-24.479080884684596,4.6751803245023345,🇩🇲
308,-21.065023229438566,3.6861300329518984,🇩🇴
309,-24.812941225316894,1.531789077470885,🇩🇿
310,-11.963342599759525,5.1413347055066705,🇪
311,-25.502234435760897,4.652730079144092,🇪🇨
312,-26.140137044293823,7.410465781881694,🇪🇪
313,-14.104403326897813,5.956842645358944,🇪🇬
314,-24.529593636250862,1.9196536183684232,🇪🇭
315,-23.76927220044216,3.919122224150807,🇪🇷
316,-14.513448350321044,3.027239352713139,🇪🇸
317,-11.723020524799008,5.128214019448133,🇪🇹
318,-10.53067393621046,-9.549936639560723,🇪🇺
319,-17.698393489675002,1.7555269671217013,🇫🇮
320,-22.699488672116033,3.311228958459473,🇫🇯
321,-17.620265456738434,4.882970684079187,🇫🇰
322,1.4994120416434809,-1.9522285644936213,🇫🇲
323,-17.74781335681285,3.5111296360084796,🇫🇴
324,-26.45499908425398,6.6564944909983765,🇫🇷
325,-21.899156595796097,8.907009749965816,🇬
326,-21.09189951839629,4.034949334047188,🇬🇦
327,-17.853712528307785,6.7782029529304895,🇬🇧
328,-24.340814312385085,2.1738074410961525,🇬🇩
329,-22.187793771703447,7.077149978333145,🇬🇪
330,-12.37704354117036,1.6697764118301603,🇬🇫
331,-9.08460174596471,-8.33578168581668,🇬🇬
332,-9.244355540433727,-10.69179262763414,🇬🇭
333,-22.40584784498359,1.4717491990197462,🇬🇮
334,-24.819391310215664,1.3810358373137148,🇬🇱
335,-20.685211430483307,7.504998825090984,🇬🇲
336,-24.768840473460685,2.256062019018729,🇬🇳
337,-21.73865676337803,3.677803376397392,🇬🇵
338,-22.863136824016678,2.5103603465649735,🇬🇶
339,-17.1930831170685,4.398506343042523,🇬🇷
340,-23.70908020373214,0.955385444418792,🇬🇹
341,-18.29853486978532,2.001396385977721,🇬🇺
342,-19.764670075792093,3.054313383973055,🇬🇼
343,-25.521657911844343,2.549472453887467,🇬🇾
344,-16.253757036196923,6.32552478033665,🇭🇰
345,-13.852498945532425,0.7769552752683256,🇭🇳
346,-24.906757723151348,3.371503212764868,🇭🇷
347,-22.69541892419106,6.995363977106251,🇭🇹
348,-21.590021641687187,7.908978981861853,🇭🇺
349,-14.68316064675501,-16.32343319052878,🇮
350,-26.140189300200454,6.116035281020655,🇮🇨
351,-22.317499332047912,2.170294842713923,🇮🇩
352,-21.417993723584477,5.01530579713324,🇮🇪
353,-25.182590091945354,8.314281821950184,🇮🇱
354,-9.113493301368376,-8.234730924702518,🇮🇲
355,-17.34247578166381,3.0002326522650504,🇮🇳
356,-9.300000018052803,5.380331319823366,🇮🇴
357,-10.772048091947763,-10.80914736904891,🇮🇶
358,-13.860292015939866,0.13453411242921978,🇮🇷
359,-25.44889262295928,3.2458433985699915,🇮🇸
360,-21.575530487744906,4.745162064079044,🇮🇹
361,-20.897314118570055,7.656973948574223,🇯
362,-22.75155145612727,6.09266430325809,🇯🇪
363,-22.90880187535669,4.159771683787264,🇯🇲
364,-26.666727256632484,5.590801126115603,🇯🇴
365,-16.214545342176613,6.342949590109113,🇯🇵
366,-18.55824532918,2.12359177832314,🇰🇪
367,-24.43849956399162,5.115187606112622,🇰🇬
368,-25.055517205639035,8.327018191258055,🇰🇭
369,-11.483330278010607,5.578328484280674,🇰🇮
370,-11.727093804696498,4.822471191319555,🇰🇲
371,-20.997155587820586,8.335461136776024,🇰🇳
372,-22.229762855382656,4.146347826844201,🇰🇵
373,-25.84150103971265,7.930622089338385,🇰🇷
374,-23.854574549371932,8.518458604004508,🇰🇼
375,-17.853153740621533,4.973456270737316,🇰🇾
376,-25.012277829027063,7.623608195770732,🇰🇿
377,-12.264266609759796,3.6135492577350936,🇱
378,-20.39238269112241,2.744997608798738,🇱🇦
379,-25.255842950201266,6.584156122072893,🇱🇧
380,-21.566220213224323,8.11347036772402,🇱🇨
381,-24.363354459403332,4.936030651427963,🇱🇮
382,-16.99541487731821,1.593711568227135,🇱🇰
383,-24.08636667902337,6.4815938844728676,🇱🇷
384,-19.84954119664638,3.67269111174815,🇱🇸
385,-26.034812175278816,7.7212022093445265,🇱🇹
386,-26.498930260062718,7.457168138366794,🇱🇺
387,-21.251386409830015,2.065461828079686,🇱🇻
388,-22.304238301120133,0.4078357925836529,🇱🇾
389,-25.42115988223563,4.620528778990315,🇲🇦
390,-10.5872274279234,-11.04081267223126,🇲🇨
391,-15.42201151125286,5.883556039071458,🇲🇩
392,-20.88806156444127,6.479033655671186,🇲🇪
393,-23.487232506530766,0.05462670575655355,🇲🇬
394,-17.220728578404668,3.8510120235676966,🇲🇭
395,-17.23554075371258,4.4941737294801705,🇲🇰
396,-23.338793287295122,-0.10238110789635911,🇲🇱
397,-20.708678036922652,8.113102349530498,🇲🇲
398,-13.354356037253192,1.8423685097543352,🇲🇳
399,-25.841095317545395,7.218974032247651,🇲🇴
400,-21.342398526476526,0.3965133280034518,🇲🇵
401,-27.049622358878675,7.832037014791034,🇲🇶
402,-13.577556685625783,1.0007288529616594,🇲🇷
403,-24.458930452173856,7.602441967154082,🇲🇸
404,-25.142540762125197,3.435406287465992,🇲🇹
405,-24.18480102602346,5.250218760528705,🇲🇺
406,-11.98293120288193,2.6942567276235376,🇲🇻
407,-19.683624511947887,-2.173194936263663,🇲🇼
408,-27.111486902800248,6.144848765965696,🇲🇽
409,-9.357151282140116,5.341849761887687,🇲🇾
410,-12.016185052304888,2.686615244112905,🇲🇿
411,-21.811574310762605,8.516253449352554,🇳
412,-21.128243971325983,1.5785920149982506,🇳🇦
413,-20.3827057415868,4.337635358190533,🇳🇨
414,-13.41617057526694,4.612090419384015,🇳🇪
415,-20.49989179756294,1.604903966790065,🇳🇫
416,-24.646372596700957,2.990688199405167,🇳🇬
417,-19.79750400556186,7.562278728310283,🇳🇮
418,-9.347163021279897,6.865980583136312,🇳🇱
419,-20.85530649582516,1.0480920495113146,🇳🇴
420,-24.63502941613903,4.8882015879462895,🇳🇵
421,-8.859714303661793,-9.095956651961489,🇳🇷
422,-16.538571893241038,6.072728358253831,🇳🇺
423,-21.33794141627386,4.659376984566863,🇳🇿
424,-21.897936053203807,8.57493867214883,🇴
425,-14.118125705249366,6.046888709216935,🇴🇲
426,-20.41541602532402,2.86221029900098,🇵
427,-17.74593334752902,2.1266821692535145,🇵🇦
428,-22.5826675539079,1.5606130246230017,🇵🇪
429,-24.76688470435409,3.933102081456057,🇵🇫
430,-25.48846582403159,6.752049106962641,🇵🇬
431,-22.214868133505945,3.4811786569573724,🇵🇭
432,-19.042953738791006,0.9657870121248134,🇵🇰
433,-18.673561734637598,1.7046305285074157,🇵🇱
434,-21.4355261270106,5.899875150688923,🇵🇳
435,-25.676712178010405,7.749144883148508,🇵🇷
436,-21.148763558253265,8.986436029931543,🇵🇸
437,-25.386414873226418,2.779025037600639,🇵🇹
438,-20.047997486790234,3.5530076821385457,🇵🇼
439,-23.949397634137576,6.636441851910095,🇵🇾
440,-21.839702221702638,0.5121723040308791,🇶
441,-21.125556991142428,7.710468781347243,🇶🇦
442,-18.294600438335245,6.355051223000441,🇷🇪
443,-25.05702774437314,8.732641548999096,🇷🇴
444,-11.313656428560218,5.876108705284496,🇷🇸
445,-24.386776919564472,1.8427503060307653,🇷🇺
446,-7.4226036022613355,0.4373195693231764,🇷🇼
447,-8.812541279184279,1.3629418180855157,🇸
448,-23.466103804293855,3.363778085704112,🇸🇦
449,-26.039730030704508,8.031357734304496,🇸🇧
450,-22.664548617177562,7.208212270314637,🇸🇨
451,-11.064253447888944,-8.005415795354637,🇸🇩
452,-23.090520466827844,7.445669655963994,🇸🇪
453,-26.214923664305818,6.555869514091963,🇸🇬
454,-9.301088393741525,-9.561639408652452,🇸🇮
455,-18.28870022800248,5.701278917155794,🇸🇰
456,-13.026037982418917,1.8071477475304227,🇸🇱
457,-22.117248741088705,6.7612726249768915,🇸🇲
458,-24.527096938407634,7.024045250293771,🇸🇳
459,-16.932374928698724,4.948890944258256,🇸🇴
460,-25.16342050545816,8.598020337879142,🇸🇷
461,-25.137102660368335,5.300342220795096,🇸🇸
462,-21.416822740946834,8.406472130945248,🇸🇹
463,-24.669305635252726,7.10067270943651,🇸🇻
464,-17.070792051288226,3.5374433999395425,🇸🇽
465,-23.762795427238323,4.06133818833163,🇸🇾
466,-23.496467277674764,4.401342487040082,🇸🇿
467,-22.337818488834802,5.1665990728177515,🇹🇦
468,-21.933781757195458,8.956717302235623,🇹🇨
469,-17.98824819491157,6.304290424956702,🇹🇩
470,-26.83660811102118,3.9433725112410545,🇹🇫
471,-23.29485467447633,1.3939783963553396,🇹🇬
472,-19.993170096225356,4.369473096216093,🇹🇭
473,-22.126624747696475,2.4841123245937675,🇹🇯
474,13.66130809783616,2.4310264544795075,🇹🇰
475,-21.473714404574583,8.746381282187732,🇹🇱
476,-24.125737069293375,5.680456605290758,🇹🇲
477,-25.188881448798412,7.3344554008293965,🇹🇳
478,-12.625691189120595,0.5623498204454648,🇹🇴
479,-13.077079096065896,3.0846445316952984,🇹🇷
480,-13.94057775013052,5.5854305625112115,🇹🇹
481,-24.88576301691053,7.5711244756205955,🇹🇻
482,-25.26284175428348,3.317310877480995,🇹🇼
483,-22.188010315583874,9.43874232308971,🇹🇿
484,-16.01440707236908,6.34840160369335,🇺
485,-13.581053296105038,2.929839338094789,🇺🇦
486,-13.104853490124812,6.195354197797447,🇺🇬
487,-16.971960272023544,3.0204023078879447,🇺🇸
488,-13.491363535025814,1.9192817296446332,🇺🇾
489,-22.912316349094258,9.503898329657833,🇺🇿
490,-21.99096023762519,8.713807648846034,🇻
491,-12.51774030557895,5.428100165524097,🇻🇦
492,-21.532679886048385,8.87244354196698,🇻🇨
493,-24.23607830087284,6.457171204597938,🇻🇪
494,-21.436550513199816,5.49267860670956,🇻🇬
495,-22.026887949432815,2.609973813426835,🇻🇮
496,-23.791981518025946,7.819358327088685,🇻🇳
497,-23.2427424086824,4.681014020837183,🇻🇺
498,-21.894462666197413,8.755295184800735,🇼
499,-27.911448076443907,6.386483579771234,🇼🇸
500,-21.329735919233478,8.720381878789834,🇽
501,-10.024989092223391,-10.751359672086416,🇽🇰
502,-18.45733391734041,5.531379104545675,🇾🇪
503,-24.372108937971188,4.097677027923735,🇾🇹
504,-22.38318052537704,8.748827926579024,🇿
505,-23.067168118347272,2.5769003471970797,🇿🇦
506,-24.311004356113123,6.706119408707631,🇿🇲
507,-12.323074136337326,3.8201578772274187,🇿🇼
508,-1.5826373584450488,-0.1616249592769103,🈁
509,7.09789714648661,7.9531402395044335,🈂️
510,1.9190726754172147,-0.40458859263750574,🈚
511,-4.1066024782776145,-11.665209624338342,🈯
512,8.909797889588768,-6.446378026178911,🈲
513,-4.49553883882949,12.611424223196373,🈳
514,-4.613504978141221,16.12548467394328,🈴
515,10.667480227835235,-6.186431821541456,🈵
516,-2.4651628569272446,-7.50331238044891,🈶
517,-14.956940851852792,12.45306906290529,🈷️
518,-0.5280624509631574,-3.9459980739939975,🈸
519,-1.1886561709672934,-1.5672339323666857,🈹
520,-9.820216071582594,13.869689721200293,🈺
521,-2.6990891326080098,1.8559813867242418,🉐
522,4.327345457558631,7.9312844914493414,🉑
523,-3.076032712929943,8.236791154565081,🌀
524,-0.7112769282449857,10.622870201448482,🌁
525,3.2861840081022478,-0.4790368962310465,🌂
526,-2.335494463360386,7.010231262500732,🌃
527,6.003105771283888,2.1849097634604218,🌄
528,8.18918997948804,2.5047696909115635,🌅
529,-1.2985762205163078,5.950768027469251,🌆
530,-1.9936226170384586,6.86270278867116,🌇
531,4.541192844710101,-1.0515323279712931,🌈
532,-3.4765754030691682,9.303590918574612,🌉
533,5.88799482209584,11.723706200465625,🌊
534,9.787652281976753,2.2645676186302377,🌋
535,-4.830168415251968,6.056244272967582,🌌
536,-5.788927286479172,5.389212430530185,🌍
537,-7.179294177592798,11.160989732625326,🌎
538,-5.508888080538436,5.47536922654163,🌏
539,-7.764059659967322,7.22861426382586,🌐
540,11.090436248014024,5.550329973285006,🌑
541,11.411296393159754,6.236197467101045,🌒
542,8.110630303471469,2.2967408084090923,🌓
543,10.927852856790176,6.40862207756505,🌔
544,4.786087726267377,2.336282530799408,🌕
545,10.869655403958793,6.345579782634666,🌖
546,8.261530988799837,2.358584943868719,🌗
547,11.16788924961746,6.382336674552904,🌘
548,12.086179377190339,4.313228695098709,🌙
549,13.253314580788512,-2.238293505902262,🌚
550,12.311801963288186,-2.7229077652439564,🌛
551,12.231511283541014,-2.9142008346080375,🌜
552,12.381078668166671,-2.8169746572493732,🌝
553,7.072253136611415,-3.7163941321512923,🌞
554,2.3033519975152204,-2.165042600650616,🌟
555,-4.302655788046233,9.628262179230148,🌠
556,9.892647004945532,2.9841344138556556,🌡
557,-14.608627873389793,-6.370081180630419,🌤
558,-13.166708568382287,-8.149825420040898,🌥
559,-16.390818053215035,-6.856661724597493,🌦
560,-11.741959549931908,-10.15252792412527,🌧
561,-13.440715262489126,-4.748013602182768,🌨
562,-15.53837261462219,-6.662004499228902,🌩
563,-12.863350301451764,13.341992894236265,🌪
